id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,geohash
146028888070,7,Cafe Roma,70611,US,Montgomery,32.360,-86.217,10011000
111669149743,48,The Local Cafe,84488,FR,Paris,48.867,2.326,11100000
171798691840,1,Savoria,65939,US,Fort Myers,26.684,-81.796,10011000
180388626458,27,The Corner Cafe,7531,US,Humeston,43.775,11.246,11001010
206158430234,27,The Corner Cafe,53370,ES,Barcelona,41.382,2.181,11001010
120259084313,26,The Silver Spoon,59829,IT,Milan,45.451,9.192,11100000
68719476751,16,The Spice Tree,77517,US,Shepherdsville,38.066,-85.698,10011010
180388626468,37,Cafe Crepe,7531,IT,Milan,45.505,9.246,11100000
214748364869,70,Earth and Vine,92040,GB,London,51.504,-0.033,10110101
77309411378,51,The Pizzeria,78190,FR,Paris,48.866,2.345,11100000
180388626434,3,Spice Bazaar,7531,US,Fort Walton Beach,30.404,-86.613,10011000
25769803828,53,The Red Rooster,72230,FR,Paris,48.867,2.304,11100000
60129542152,9,The Grill House,71555,US,Dillon,34.436,-79.370,10011010
77309411389,62,Cafe Luminoso,78190,GB,London,51.511,-0.121,10110101
25769803791,16,The Spice Tree,72230,US,New York,40.745,-73.992,10011010
68719476796,61,Blue Water Bistro,77517,GB,London,51.519,-0.159,10110101
94489280514,3,Spice Bazaar,95399,US,Tucson,32.224,-110.909,10001101
16,17,The Rustic Table,47732,US,Altoona,40.495,-78.395,10011010
34359738415,48,The Local Cafe,50333,FR,Paris,48.861,2.347,11100000
197568495650,35,Basilica Bistro,24784,US,Northwood,43.262,-71.243,10011010
85899345955,36,Blue Ocean Grill,18952,IT,Milan,45.458,9.191,11100000
77309411369,42,The Daily Scoop,78190,FR,Boulogne Billancourt,48.845,2.253,11100000
163208757271,24,The Fisherman's Catch,96638,US,Emlenton,41.178,-79.703,10011010
257698037780,21,The Lazy Daisy,26468,ES,Barcelona,41.375,2.171,11001010
197568495616,1,Savoria,24784,US,New York,18.458,-69.910,10010010
20,21,The Lazy Daisy,47732,ES,Barcelona,41.383,2.178,11001010
214748364827,28,The Spicy Pickle,92040,US,Moorcroft,44.264,-104.951,10001111
60129542188,45,The Green Bean,71555,FR,Paris,48.852,2.338,11100000
77309411368,41,The Daily Bread,78190,FR,Paris,48.818,2.329,11100000
240518168590,15,The Pearl Kitchen,93164,US,Fort Smith,35.348,-94.349,10001111
206158430235,28,The Spicy Pickle,53370,ES,Barcelona,41.384,2.161,11001010
60129542176,33,The Blue Elephant,71555,US,Toledo,41.649,-83.665,10011010
137438953499,28,The Spicy Pickle,11038,IT,Milan,45.470,9.193,11100000
77309411359,32,The Orange Peeler,78190,IT,Milan,45.463,9.210,11100000
206158430272,65,Chef's Corner,53370,FR,Paris,48.868,2.354,11100000
214748364868,69,Dragonfly Cafe,92040,GB,London,51.499,-0.209,10110101
171798691844,5,The Hungry Hippo,65939,US,Jackson,35.662,-88.857,10011010
188978561053,30,The Wine Cellar,3642,ES,Barcelona,41.394,2.162,11001010
231928234026,43,The Food House,33573,FR,Paris,48.854,2.308,11100000
146028888144,81,The Oak Room,70611,GB,London,51.516,-0.118,10110101
103079215126,23,The Hungry Pig,4340,US,Somerset,37.072,-84.618,10011010
85899345957,38,Cafe Viva,18952,IT,Milan,45.485,9.207,11100000
120259084290,3,Spice Bazaar,59829,US,Palm Harbor,28.107,-82.740,10011000
34359738394,27,The Corner Cafe,50333,IT,Milan,45.467,9.184,11100000
197568495689,74,Garden of Eatin',24784,GB,London,51.489,-0.121,10110101
68719476789,54,The Spice House,77517,GB,Paddington,51.513,-0.178,10110101
77309411333,6,The Daily Grind,78190,US,Savannah,32.103,-81.149,10011000
111669149749,54,The Spice House,84488,GB,London,51.490,-0.146,10110101
51539607552,1,Savoria,6934,US,Whigham,16.792,-99.827,10000111
154618822679,24,The Fisherman's Catch,41484,ES,Barcelona,41.384,2.178,11001010
266287972431,80,The Market Cafe,11263,GB,London,51.546,-0.070,10110101
223338299412,21,The Lazy Daisy,36937,ES,Barcelona,41.387,2.184,11001010
163208757317,70,Earth and Vine,96638,GB,Paddington,51.520,-0.171,10110101
25769803777,2,Bella Cucina,72230,US,Fort Lauderdale,26.124,-80.331,10011000
231928234014,31,Bistro 42,33573,IT,Milan,45.484,9.167,11100000
51539607604,53,The Red Rooster,6934,GB,London,51.505,-0.150,10110101
214748364802,3,Spice Bazaar,92040,US,Waco,31.502,-97.146,10001101
17179869240,57,The Yellow Submarine,10902,FR,Paris,48.855,2.308,11100000
128849018915,36,Blue Ocean Grill,5679,US,Belle Fourche,44.663,-103.854,10001111
206158430256,49,The Olive Tree,53370,US,Seattle,47.623,-122.355,10100100
231928234010,27,The Corner Cafe,33573,US,Dixfield,44.531,-70.457,10011010
111669149698,3,Spice Bazaar,84488,US,Monahans,31.592,-102.902,10001101
249108103208,41,The Daily Bread,55897,US,Greenbush,44.530,-83.315,10011010
25769803838,63,Cafe Paris,72230,GB,London,51.515,-0.161,10110101
94489280524,13,The Firehouse,95399,US,Groveland,37.812,-119.881,10001110
240518168584,9,The Grill House,93164,US,Dallas,32.809,-96.848,10001101
60129542150,7,Cafe Roma,71555,US,Little River,33.875,-78.617,10011010
257698037794,35,Basilica Bistro,26468,IT,Milan,45.510,9.174,11100000
68719476749,14,The Gourmet Garden,77517,US,Salem,37.265,-80.032,10011010
240518168622,47,The Juicy Burger,93164,IT,Milan,45.463,9.184,11100000
51539607601,50,The Pancake House,6934,FR,Paris,48.874,2.300,11100000
206158430276,69,Dragonfly Cafe,53370,FR,Paris,48.882,2.313,11100000
13,14,The Gourmet Garden,47732,US,Champaign,40.131,-88.244,10011010
34359738396,29,The Olive Branch,50333,IT,Milan,45.471,9.157,11100000
53,54,The Spice House,47732,FR,Paris,48.873,2.349,11100000
188978561028,5,The Hungry Hippo,3642,US,Enterprise,31.327,-85.836,10011000
231928234015,32,The Orange Peeler,33573,IT,Milan,45.516,9.227,11100000
206158430279,72,Flamingo Cafe,53370,GB,London,51.493,-0.127,10110101
120259084300,13,The Firehouse,59829,US,Branson,36.633,-93.272,10001111
17179869184,1,Savoria,10902,US,Arvada,-8.700,115.164,01111011
206158430236,29,The Olive Branch,53370,ES,Barcelona,41.396,2.162,11001010
180388626455,24,The Fisherman's Catch,7531,US,Hobart,42.990,-78.742,10011010
214748364810,11,The Flaming Wok,92040,US,Jellico,36.588,-84.127,10011010
214748364818,19,The Tasting Room,92040,US,Bowlinggreen,41.374,-83.608,10011010
137438953473,2,Bella Cucina,11038,US,Grand Prairie,32.784,-97.060,10001101
103079215157,54,The Spice House,4340,FR,Paris,48.847,2.283,11100000
146028888148,85,The Plum Cafe,70611,NL,Amsterdam,52.370,4.861,11100000
266287972432,81,The Oak Room,11263,GB,London,51.546,-0.055,10110101
249108103209,42,The Daily Scoop,55897,US,Tigerton,44.750,-89.066,10011010
60129542206,63,Cafe Paris,71555,GB,London,51.520,-0.158,10110101
266287972410,59,Azalea Cafe,11263,FR,Paris,48.872,2.297,11100000
257698037817,58,A Tasty Bite,26468,FR,Paris,48.871,2.343,11100000
85899345933,14,The Gourmet Garden,18952,US,Rohnert Park,38.364,-122.715,10001110
8589934639,48,The Local Cafe,12630,FR,Paris,48.875,2.326,11100000
146028888146,83,The Pantry,70611,NL,Amsterdam,52.335,4.889,11100000
266287972407,56,The Waffle House,11263,FR,Paris,48.871,2.298,11100000
77309411379,52,The Red Door,78190,FR,Paris,48.868,2.321,11100000
154618822705,50,The Pancake House,41484,AT,Vienna,48.211,16.374,11100000
154618822715,60,Big City Grill,41484,FR,Paris,48.874,2.322,11100000
249108103237,70,Earth and Vine,55897,GB,London,51.519,-0.135,10110101
197568495620,5,The Hungry Hippo,24784,US,Mobile,30.688,-88.041,10011000
85899345974,55,The Steak House,18952,GB,London,51.494,-0.188,10110101
17179869190,7,Cafe Roma,10902,US,Duluth,33.951,-84.125,10011010
137438953528,57,The Yellow Submarine,11038,GB,London,51.527,-0.132,10110101
180388626502,71,Fire and Spice,7531,NL,Amsterdam,52.368,4.868,11100000
128849018933,54,The Spice House,5679,FR,Paris,48.866,2.326,11100000
42949673014,55,The Steak House,89646,FR,Paris,48.872,2.303,11100000
120259084323,36,Blue Ocean Grill,59829,FR,Paris,48.832,2.354,11100000
128849018953,74,Garden of Eatin',5679,GB,London,51.524,-0.185,10110101
214748364865,66,City Bites,92040,GB,London,51.490,-0.138,10110101
137438953530,59,Azalea Cafe,11038,NL,Amsterdam,52.338,4.818,11100000
257698037764,5,The Hungry Hippo,26468,US,New Orleans,29.952,-90.071,10001101
188978561030,7,Cafe Roma,3642,US,Jacksonville,31.965,-95.255,10001101
171798691881,42,The Daily Scoop,65939,FR,Paris,48.846,2.324,11100000
103079215167,64,Chateau de Cuisine,4340,GB,London,51.505,-0.126,10110101
128849018920,41,The Daily Bread,5679,IT,Milan,45.502,9.222,11100000
163208757318,71,Fire and Spice,96638,GB,London,51.522,-0.153,10110101
249108103182,15,The Pearl Kitchen,55897,US,Marina,36.699,-121.806,10001110
266287972370,19,The Tasting Room,11263,US,Percival,40.690,-95.789,10001111
214748364809,10,The Golden Spoon,92040,US,El Reno,35.505,-97.973,10001111
180388626460,29,The Olive Branch,7531,US,Gaylord,44.556,-94.224,10001111
180388626464,33,The Blue Elephant,7531,IT,Milan,45.478,9.203,11100000
163208757267,20,The Brasserie,96638,US,Bellmawr,39.864,-75.078,10011010
103079215133,30,The Wine Cellar,4340,US,Drums,41.033,-75.953,10011010
171798691869,30,The Wine Cellar,65939,IT,Milan,45.469,9.195,11100000
197568495695,80,The Market Cafe,24784,GB,London,51.505,-0.099,10110101
29,30,The Wine Cellar,47732,US,Canyonville,42.944,-123.291,10001110
128849018932,53,The Red Rooster,5679,FR,Paris,48.858,2.280,11100000
197568495661,46,The Italian Table,24784,AT,Vienna,48.195,16.384,11100000
137438953483,12,The Wooden Spoon,11038,US,Denver,39.915,-104.993,10001111
17179869201,18,The Harvest Room,10902,US,Rehoboth Beach,38.717,-75.082,10011010
103079215122,19,The Tasting Room,4340,US,Emporia,36.707,-77.560,10011010
128849018912,33,The Blue Elephant,5679,US,Camden,44.202,-69.075,10011010
163208757251,4,The Blue Plate,96638,US,Vicksburg,32.314,-90.899,10001101
51539607595,44,The French Kitchen,6934,FR,Paris,48.863,2.338,11100000
94489280570,59,Azalea Cafe,95399,GB,London,51.520,-0.122,10110101
68719476739,4,The Blue Plate,77517,US,Junction,30.494,-99.778,10001101
94489280553,42,The Daily Scoop,95399,FR,Paris,48.866,2.283,11100000
146028888093,30,The Wine Cellar,70611,US,Albany,42.687,-73.815,10011010
146028888141,78,The Hot Spot,70611,GB,London,51.503,-0.152,10110101
68719476794,59,Azalea Cafe,77517,GB,London,51.516,-0.180,10110101
206158430217,10,The Golden Spoon,53370,US,Barstow,34.891,-117.003,10001110
214748364829,30,The Wine Cellar,92040,US,Eau Claire,44.844,-91.596,10001111
231928233997,14,The Gourmet Garden,33573,US,Stirling City,39.904,-121.527,10001110
206158430228,21,The Lazy Daisy,53370,US,Exton,40.362,-75.626,10011010
231928234037,54,The Spice House,33573,GB,London,51.517,-0.070,10110101
154618822690,35,Basilica Bistro,41484,US,Clare,43.830,-84.788,10011010
77309411374,47,The Juicy Burger,78190,FR,Paris,48.858,2.353,11100000
180388626481,50,The Pancake House,7531,FR,Paris,48.871,2.330,11100000
231928234003,20,The Brasserie,33573,ES,Barcelona,41.405,2.129,11001010
188978561037,14,The Gourmet Garden,3642,US,Chattanooga,34.991,-85.208,10011010
163208757286,39,Cinnamon Grill,96638,US,Spearfish,44.480,-103.814,10001111
223338299426,35,Basilica Bistro,36937,US,Jamestown,46.882,-98.715,10100101
188978561033,10,The Golden Spoon,3642,US,Hope,33.684,-93.612,10001101
163208757323,76,Happy Hour Cafe,96638,NL,Amsterdam,52.371,4.894,11100000
60129542170,27,The Corner Cafe,71555,ES,Barcelona,41.382,2.184,11001010
257698037811,52,The Red Door,26468,FR,Paris,48.864,2.341,11100000
146028888127,64,Chateau de Cuisine,70611,FR,Paris,48.861,2.379,11100000
68719476773,38,Cafe Viva,77517,US,Kalispell,48.182,-114.305,10100100
111669149697,2,Bella Cucina,84488,US,Orlando,28.407,-81.405,10011000
8589934607,16,The Spice Tree,12630,US,Burlington,39.299,-102.278,10001111
60129542197,54,The Spice House,71555,FR,Paris,48.876,2.359,11100000
60129542180,37,Cafe Crepe,71555,AT,Vienna,48.205,16.369,11100000
214748364855,56,The Waffle House,92040,FR,Paris,48.865,2.329,11100000
42949673017,58,A Tasty Bite,89646,FR,Paris,48.876,2.300,11100000
111669149703,8,The Green Olive,84488,US,Birmingham,33.520,-86.809,10011000
206158430271,64,Chateau de Cuisine,53370,FR,Paris,48.864,2.366,11100000
25769803797,22,The Red Pepper,72230,ES,Barcelona,41.392,2.162,11001010
111669149728,33,The Blue Elephant,84488,US,Brockton,42.064,-71.058,10011010
154618822683,28,The Spicy Pickle,41484,US,Narragansett,41.432,-71.462,10011010
85899345984,65,Chef's Corner,18952,GB,London,51.537,-0.002,10110101
249108103185,18,The Harvest Room,55897,US,San Francisco,37.792,-122.401,10001110
34359738440,73,Fresh Harvest,50333,NL,Amsterdam,52.354,4.866,11100000
206158430265,58,A Tasty Bite,53370,FR,Paris,48.844,2.316,11100000
249108103215,48,The Local Cafe,55897,IT,Milan,45.514,9.119,11100000
103079215170,67,Crimson and Clover,4340,GB,London,51.510,-0.188,10110101
51539607606,55,The Steak House,6934,GB,London,51.513,-0.187,10110101
94489280551,40,Crimson Cafe,95399,FR,Paris,48.838,2.306,11100000
146028888142,79,The Huckleberry Cafe,70611,GB,London,51.507,-0.129,10110101
8589934651,60,Big City Grill,12630,GB,London,51.497,-0.158,10110101
25769803816,41,The Daily Bread,72230,IT,Milan,45.466,9.192,11100000
163208757297,50,The Pancake House,96638,AT,Vienna,48.234,16.421,11100000
266287972376,25,The Cozy Cafe,11263,ES,Barcelona,41.394,2.164,11001010
188978561058,35,Basilica Bistro,3642,US,Madison,43.073,-89.440,10011010
66,67,Crimson and Clover,47732,NL,Amsterdam,52.350,4.876,11100000
146028888096,33,The Blue Elephant,70611,US,Decorah,43.292,-91.797,10001111
214748364873,74,Garden of Eatin',92040,GB,London,51.517,-0.137,10110101
60129542199,56,The Waffle House,71555,GB,London,51.474,-0.019,10110101
94489280559,48,The Local Cafe,95399,FR,Paris,48.873,2.336,11100000
188978561102,79,The Huckleberry Cafe,3642,GB,London,51.583,-0.217,10110101
180388626440,9,The Grill House,7531,US,Max Meadows,36.941,-80.944,10011010
128849018948,69,Dragonfly Cafe,5679,GB,London,51.508,-0.144,10110101
51539607577,26,The Silver Spoon,6934,US,Archbald,41.494,-75.592,10011010
171798691880,41,The Daily Bread,65939,FR,Paris,48.845,2.352,11100000
154618822669,14,The Gourmet Garden,41484,US,Franklin,35.911,-86.823,10011010
111669149716,21,The Lazy Daisy,84488,US,Bloomington,40.460,-88.977,10011010
231928234044,61,Blue Water Bistro,33573,US,Harleigh,54.153,11.754,11100000
180388626492,61,Blue Water Bistro,7531,GB,London,51.508,-0.155,10110101
85899345922,3,Spice Bazaar,18952,US,West Palm Beach,26.691,-80.073,10011000
103079215158,55,The Steak House,4340,FR,Paris,48.861,2.343,11100000
8589934638,47,The Juicy Burger,12630,FR,Paris,48.871,2.326,11100000
197568495658,43,The Food House,24784,US,Mohawk,47.415,-88.299,10110000
34359738409,42,The Daily Scoop,50333,FR,Paris,48.846,2.345,11100000
111669149708,13,The Firehouse,84488,US,Yellville,36.105,-92.611,10001111
154618822712,57,The Yellow Submarine,41484,FR,Paris,48.861,2.311,11100000
206158430241,34,The Tasty Treat,53370,US,Hampton,42.910,-70.813,10011010
42949672980,21,The Lazy Daisy,89646,ES,Barcelona,41.384,2.151,11001010
154618822708,53,The Red Rooster,41484,FR,Paris,48.853,2.330,11100000
43,44,The French Kitchen,47732,AT,Vienna,48.192,16.355,11100000
214748364845,46,The Italian Table,92040,FR,Paris 06,48.845,2.321,11100000
197568495644,29,The Olive Branch,24784,ES,Barcelona,41.391,2.159,11001010
34359738383,16,The Spice Tree,50333,ES,Barcelona,41.380,2.181,11001010
77309411341,14,The Gourmet Garden,78190,US,Bull Shoals,36.382,-92.591,10001111
171798691846,7,Cafe Roma,65939,US,Rocky Mount,35.979,-77.847,10011010
8589934632,41,The Daily Bread,12630,FR,Paris,48.847,2.326,11100000
231928234038,55,The Steak House,33573,NL,Amsterdam,52.331,4.877,11100000
266287972425,74,Garden of Eatin',11263,GB,London,51.507,0.039,11100000
214748364875,76,Happy Hour Cafe,92040,GB,London,51.524,-0.079,10110101
266287972398,47,The Juicy Burger,11263,FR,Paris,48.830,2.284,11100000
171798691877,38,Cafe Viva,65939,AT,Vienna,48.197,16.367,11100000
206158430277,70,Earth and Vine,53370,US,Raymond,50.940,6.961,11100000
188978561057,34,The Tasty Treat,3642,US,Fitchburg,42.546,-71.853,10011010
171798691892,53,The Red Rooster,65939,US,Northbrook,50.107,8.761,11100000
34359738443,76,Happy Hour Cafe,50333,NL,Amsterdam,52.365,4.884,11100000
249108103196,29,The Olive Branch,55897,ES,Barcelona,41.383,2.172,11001010
128849018942,63,Cafe Paris,5679,GB,London,51.478,-0.014,10110101
25769803827,52,The Red Door,72230,FR,Paris,48.857,2.327,11100000
8589934659,68,Delish Cafe,12630,NL,Amsterdam,52.334,4.888,11100000
60129542211,68,Delish Cafe,71555,NL,Amsterdam,52.347,4.831,11100000
85899345923,4,The Blue Plate,18952,US,Bisbee,31.443,-109.913,10001101
60129542175,32,The Orange Peeler,71555,ES,Barcelona,41.394,2.112,11001010
240518168578,3,Spice Bazaar,93164,US,Houston,29.751,-95.360,10001101
197568495660,45,The Green Bean,24784,AT,Vienna,48.183,16.332,11100000
8589934628,37,Cafe Crepe,12630,US,Yakima,46.614,-120.512,10100100
103079215150,47,The Juicy Burger,4340,IT,Milan,45.488,9.202,11100000
128849018904,25,The Cozy Cafe,5679,ES,Barcelona,41.392,2.177,11001010
266287972358,7,Cafe Roma,11263,US,Birmingham,33.529,-86.715,10011000
171798691874,35,Basilica Bistro,65939,US,Port Angeles,48.110,-123.439,10100100
25769803799,24,The Fisherman's Catch,72230,ES,Barcelona,41.394,2.165,11001010
25769803821,46,The Italian Table,72230,US,Sumner,47.202,-122.223,10100100
51539607583,32,The Orange Peeler,6934,IT,Milan,45.478,9.200,11100000
137438953529,58,A Tasty Bite,11038,GB,Woodford Green,51.607,0.059,11100000
25769803818,43,The Food House,72230,IT,Milan,45.474,9.196,11100000
128849018903,24,The Fisherman's Catch,5679,ES,Barcelona,41.391,2.168,11001010
146028888131,68,Delish Cafe,70611,FR,Paris,48.873,2.302,11100000
120259084344,57,The Yellow Submarine,59829,GB,London,51.506,-0.140,10110101
25769803807,32,The Orange Peeler,72230,US,Southfield,42.472,-83.242,10011010
163208757295,48,The Local Cafe,96638,AT,Vienna,48.167,16.345,11100000
128849018931,52,The Red Door,5679,FR,Paris,48.852,2.356,11100000
60129542178,35,Basilica Bistro,71555,IT,Milan,45.444,9.116,11100000
146028888111,48,The Local Cafe,70611,IT,Milan,45.498,9.190,11100000
17179869230,47,The Juicy Burger,10902,AT,Vienna,48.207,16.372,11100000
17179869247,64,Chateau de Cuisine,10902,FR,Paris,48.875,2.306,11100000
68719476772,37,Cafe Crepe,77517,AT,Vienna,48.179,16.363,11100000
111669149723,28,The Spicy Pickle,84488,ES,Barcelona,41.391,2.173,11001010
120259084292,5,The Hungry Hippo,59829,US,Houston,29.768,-95.460,10001101
103079215146,43,The Food House,4340,US,Pembroke,44.956,-67.169,10011011
111669149736,41,The Daily Bread,84488,FR,Paris,48.838,2.319,11100000
197568495626,11,The Flaming Wok,24784,US,Albuquerque,35.159,-106.585,10001111
231928234017,34,The Tasty Treat,33573,US,Seattle,47.661,-122.314,10100100
77309411363,36,Blue Ocean Grill,78190,US,Forest Grove,45.521,-123.078,10100100
266287972404,53,The Red Rooster,11263,FR,Paris,48.861,2.301,11100000
214748364834,35,Basilica Bistro,92040,IT,Milan,45.462,9.181,11100000
8589934653,62,Cafe Luminoso,12630,GB,London,51.505,-0.226,10110101
5,6,The Daily Grind,47732,US,Columbus,33.514,-88.426,10011000
240518168647,72,Flamingo Cafe,93164,GB,London,51.559,-0.285,10110101
85899345963,44,The French Kitchen,18952,AT,Vienna,48.216,16.360,11100000
180388626466,35,Basilica Bistro,7531,IT,Milan,45.500,9.143,11100000
25769803823,48,The Local Cafe,72230,AT,Vienna,48.206,16.378,11100000
77309411372,45,The Green Bean,78190,FR,Paris,48.852,2.374,11100000
19,20,The Brasserie,47732,ES,Barcelona,41.378,2.176,11001010
249108103221,54,The Spice House,55897,FR,Paris,48.838,2.315,11100000
231928234008,25,The Cozy Cafe,33573,US,Effingham,43.741,-71.115,10011010
68719476757,22,The Red Pepper,77517,ES,Barcelona,41.434,2.147,11001010
163208757280,33,The Blue Elephant,96638,ES,Barcelona,41.399,2.144,11001010
188978561039,16,The Spice Tree,3642,US,Gallup,35.500,-108.728,10001111
120259084321,34,The Tasty Treat,59829,AT,Vienna,48.197,16.341,11100000
266287972416,65,Chef's Corner,11263,FR,Paris,48.883,2.298,11100000
42949672992,33,The Blue Elephant,89646,US,Albert Lea,43.650,-93.369,10001111
163208757261,14,The Gourmet Garden,96638,US,Ruther Glen,37.933,-77.476,10011010
103079215108,5,The Hungry Hippo,4340,US,Gulfport,30.425,-89.093,10011000
163208757273,26,The Silver Spoon,96638,ES,Barcelona,41.368,2.190,11001010
214748364830,31,Bistro 42,92040,US,Minneapolis,44.852,-93.240,10001111
249108103190,23,The Hungry Pig,55897,US,Carnegie,40.406,-80.089,10011010
197568495637,22,The Red Pepper,24784,US,Indianapolis,39.888,-86.265,10011010
154618822718,63,Cafe Paris,41484,GB,London,51.491,-0.145,10110101
249108103226,59,Azalea Cafe,55897,FR,Paris,48.869,2.321,11100000
146028888138,75,Greenhouse Cafe,70611,GB,London,51.497,-0.168,10110101
25769803788,13,The Firehouse,72230,US,East Saint Louis,38.629,-90.175,10001111
214748364850,51,The Pizzeria,92040,FR,Paris,48.852,2.339,11100000
163208757294,47,The Juicy Burger,96638,AT,Vienna,48.154,16.283,11100000
240518168602,27,The Corner Cafe,93164,ES,Barcelona,41.380,2.143,11001010
154618822713,58,A Tasty Bite,41484,FR,Paris,48.872,2.345,11100000
249108103176,9,The Grill House,55897,US,Kiowa,34.719,-95.900,10001111
2,3,Spice Bazaar,47732,US,Hammond,30.518,-90.501,10001101
103079215130,27,The Corner Cafe,4340,US,Eagle,39.660,-106.830,10001111
180388626435,4,The Blue Plate,7531,US,San Diego,32.724,-117.168,10001100
146028888105,42,The Daily Scoop,70611,IT,Milan,45.460,9.177,11100000
180388626486,55,The Steak House,7531,GB,London,51.481,-0.007,10110101
94489280518,7,Cafe Roma,95399,US,Madisonville,35.506,-84.370,10011010
180388626482,51,The Pizzeria,7531,FR,Paris,48.874,2.320,11100000
103079215161,58,A Tasty Bite,4340,FR,Paris,48.872,2.328,11100000
128849018899,20,The Brasserie,5679,ES,Barcelona,41.379,2.156,11001010
63,64,Chateau de Cuisine,47732,GB,London,51.514,-0.157,10110101
94489280560,49,The Olive Tree,95399,FR,Paris,48.879,2.358,11100000
240518168581,6,The Daily Grind,93164,US,Tucson,32.314,-110.977,10001101
111669149733,38,Cafe Viva,84488,AT,Vienna,48.187,16.344,11100000
180388626475,44,The French Kitchen,7531,FR,Paris,48.852,2.349,11100000
206158430211,4,The Blue Plate,53370,US,Houston,29.940,-95.362,10001101
146028888066,3,Spice Bazaar,70611,US,Weslaco,26.172,-97.959,10001101
103079215149,46,The Italian Table,4340,IT,Milan,45.464,9.194,11100000
94489280567,56,The Waffle House,95399,GB,London,51.512,-0.182,10110101
197568495685,70,Earth and Vine,24784,FR,Paris,48.880,2.320,11100000
214748364806,7,Cafe Roma,92040,US,Cypress,33.832,-118.024,10001110
12,13,The Firehouse,47732,US,Athens,39.354,-81.999,10011010
146028888117,54,The Spice House,70611,AT,Vienna,48.201,16.339,11100000
120259084337,50,The Pancake House,59829,GB,London,51.494,-0.207,10110101
266287972355,4,The Blue Plate,11263,US,San Antonio,29.414,-98.710,10001101
249108103189,22,The Red Pepper,55897,US,Harrisburg,40.278,-76.821,10011010
137438953526,55,The Steak House,11038,GB,London,51.515,-0.157,10110101
180388626495,64,Chateau de Cuisine,7531,GB,London,51.518,-0.150,10110101
34359738385,18,The Harvest Room,50333,ES,Barcelona,41.401,2.210,11001010
51539607578,27,The Corner Cafe,6934,US,Woodstock,42.040,-74.121,10011010
188978561032,9,The Grill House,3642,US,Pawleys Island,33.470,-79.098,10011000
249108103186,19,The Tasting Room,55897,US,Springfield,37.957,-122.331,10001110
17179869205,22,The Red Pepper,10902,US,Jennerstown,40.164,-79.079,10011010
8589934657,66,City Bites,12630,GB,London,51.520,-0.125,10110101
51539607591,40,Crimson Cafe,6934,AT,Donauinsel,48.232,16.417,11100000
120259084328,41,The Daily Bread,59829,FR,Paris,48.860,2.323,11100000
171798691849,10,The Golden Spoon,65939,US,Sunnyvale,37.352,-122.003,10001110
171798691884,45,The Green Bean,65939,FR,Paris,48.852,2.345,11100000
266287972362,11,The Flaming Wok,11263,US,Osage Beach,38.127,-92.665,10001111
180388626447,16,The Spice Tree,7531,US,Portland,40.439,-84.994,10011010
120259084346,59,Azalea Cafe,59829,GB,London,51.511,-0.184,10110101
137438953490,19,The Tasting Room,11038,US,Cedar Rapids,42.030,-91.652,10001111
25769803846,71,Fire and Spice,72230,NL,Amsterdam,52.372,4.887,11100000
128849018918,39,Cinnamon Grill,5679,IT,Milan,45.466,9.191,11100000
68719476790,55,The Steak House,77517,GB,London,51.513,-0.100,10110101
34359738437,70,Earth and Vine,50333,GB,London,51.537,-0.192,10110101
17179869234,51,The Pizzeria,10902,FR,Paris,48.838,2.381,11100000
249108103177,10,The Golden Spoon,55897,US,Boiling Springs,35.011,-81.955,10011010
8589934600,9,The Grill House,12630,US,Ballentine,36.715,-4.426,10011111
8589934648,57,The Yellow Submarine,12630,GB,London,51.494,-0.245,10110101
111669149722,27,The Corner Cafe,84488,ES,Barcelona,41.386,2.176,11001010
197568495703,88,The Royal Cafe,24784,NL,Amsterdam,52.368,4.883,11100000
240518168595,20,The Brasserie,93164,US,Kansas City,39.309,-94.683,10001111
266287972383,32,The Orange Peeler,11263,US,Rockford,42.273,-88.967,10011010
85899345954,35,Basilica Bistro,18952,IT,Milan,45.451,9.161,11100000
111669149742,47,The Juicy Burger,84488,FR,Paris,48.867,2.286,11100000
94489280568,57,The Yellow Submarine,95399,GB,London,51.518,-0.135,10110101
56,57,The Yellow Submarine,47732,GB,London,51.420,-0.211,10110101
257698037833,74,Garden of Eatin',26468,NL,Amsterdam,52.370,4.903,11100000
128849018911,32,The Orange Peeler,5679,US,Harmony,43.561,-92.011,10001111
146028888122,59,Azalea Cafe,70611,FR,Paris,48.835,2.326,11100000
51539607584,33,The Blue Elephant,6934,IT,Milan,45.481,9.190,11100000
223338299438,47,The Juicy Burger,36937,GB,London,51.493,-0.157,10110101
25769803817,42,The Daily Scoop,72230,IT,Milan,45.467,9.143,11100000
28,29,The Olive Branch,47732,US,Sioux City,42.508,-96.374,10001111
17179869231,48,The Local Cafe,10902,AT,Vienna,48.208,16.368,11100000
68719476771,36,Blue Ocean Grill,77517,IT,Milan,45.512,9.124,11100000
77309411394,67,Crimson and Clover,78190,GB,London,51.519,-0.132,10110101
120259084288,1,Savoria,59829,US,Miami,25.764,-80.266,10011000
128849018916,37,Cafe Crepe,5679,IT,Milan,45.452,9.205,11100000
137438953507,36,Blue Ocean Grill,11038,AT,Vienna,48.196,16.396,11100000
171798691886,47,The Juicy Burger,65939,FR,Paris,48.862,2.341,11100000
